symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
DRREDDY,68831,44995,23836,52.97,194047,203310.09768,139624322300,228537.38318,25227.2855,1271
KALYANKJIL,79255,53873,25382,47.11,367032,223537.6656,193352690695,295074.37255,71536.70695,439
SOLARINDS,30524,24146,6378,26.41,47565,59791.94158,36832192273,67142.11431,7350.17273,17385
MAZDOCK,43282,34893,8389,24.04,35340,44828.38588,15195056751,47812.79839,2984.41251,2372
PAGEIND,23425,19755,3670,18.58,33151,65701.86663,21017274877,69033.5654,3331.69877,40310
LODHA,43093,36600,6493,17.74,60500,80663.49468,35423221343,88470.77062,7807.27593,1200
TCS,461111,400468,60643,15.14,323546,112039.39777,142618259049,138140.27327,26100.87549,2059
HAVELLS,36483,31732,4751,14.97,32373,40410.89005,15899623260,43904.12265,3493.2326,1194
HDFCLIFE,69956,61045,8911,14.6,31796,59424.38458,13856142124,61650.70582,2226.32124,552
SUNPHARMA,104856,93077,11779,12.66,157110,69318.76105,100972804667,81966.31772,12647.55667,1940
OBEROIRLTY,27590,24668,2922,11.85,44938,63593.47057,23634167553,68179.7061,4586.23553,1875
NIFTY,7606005,6859408,746597,10.88,51730977,996999.54968,80953208093736,3769886.98705,2772887.43736,23962
LTM,47990,43433,4557,10.49,28951,27946.33992,14435695171,31752.99163,3806.65171,3872
KAYNES,48433,43838,4595,10.48,67073,56705.65234,30094297905,66565.83139,9860.17905,3447
LTF,33125,29992,3133,10.45,33919,52819.37212,19661037142,57795.89355,4976.52142,320
POLYCAB,35661,32502,3159,9.72,35234,75234.40905,33752219637,81401.10542,6166.69637,9085
NUVAMA,8027,7323,704,9.61,8129,9342.6384,7106474065,10911.97905,1569.34065,1947
MIDCPNIFTY,104500,95364,9136,9.58,187058,55827.56058,325100177407,82437.79465,26610.23407,14654
HDFCAMC,28239,25969,2270,8.74,15388,33575.98134,9500239494,35536.31028,1960.32894,2737
KFINTECH,18897,17393,1504,8.65,14989,16206.35113,6158086286,17396.68899,1190.33786,872
BHARTIARTL,179125,165370,13755,8.32,217344,212380.77222,181144105272,231209.53994,18828.76772,1935
MANKIND,18197,16874,1323,7.84,10820,8332.45185,6261738832,9683.49017,1351.03832,2540
HYUNDAI,23738,22024,1714,7.78,9037,21747.61509,2628897111,22140.7712,393.15611,1926
AXISBANK,159792,148396,11396,7.68,67432,98672.78875,46817695643,106076.55768,7403.76893,1301
SWIGGY,49768,46220,3548,7.68,92413,81291.69733,40404184467,92647.0145,11355.31717,281
BAJFINANCE,151169,140904,10265,7.29,73409,112012.70182,45329388217,119853.984,7841.28217,1002
INFY,519365,484140,35225,7.28,216248,175076.56948,76171171176,191734.96124,16658.39176,1055
BDL,37325,34880,2445,7.01,18877,23150.30454,8806913839,25036.07293,1885.76839,1325
UNOMINDA,14445,13514,931,6.89,12601,16979.4433,6546581453,18515.01784,1535.57453,1157
KEI,18422,17251,1171,6.79,9385,22820.27748,6230823921,24116.42919,1296.15171,4998
ETERNAL,126029,118155,7874,6.66,103848,112236.30652,64842832473,127889.86,15653.55348,292
