symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
MAHABANK,11758,10010,1748,17.46,9378,8038.03845,4537164320,8823.12665,785.0882,84
NIFTY,9304940,8221335,1083605,13.18,51398304,549627.54986,78920045570819,2756652.82055,2207025.27069,23477
OIL,17833,15773,2060,13.06,37947,20937.33334,25700833088,26313.30422,5375.97088,500
LODHA,32697,29121,3576,12.28,28436,18116.378,19517095606,21861.20906,3744.83106,1163
MIDCPNIFTY,114476,104025,10451,10.05,164215,33136.61323,284737917754,52938.30078,19801.68754,14528
DIXON,150458,137323,13135,9.57,186710,99329.39754,120455927101,116965.54355,17636.14601,13500
FORCEMOT,21021,19429,1592,8.19,108911,27832.14975,48749590040,36781.30016,8949.1504,18175
COCHINSHIP,30361,28223,2138,7.58,21104,24523.93256,10925153412,26610.58668,2086.65412,1520
ASTRAL,24614,22984,1630,7.09,12693,16981.04172,6449345551,17811.36724,830.32551,1459
HCLTECH,108241,101491,6750,6.65,70203,38674.5582,31442782460,43667.6228,4993.0646,1207
ICICIBANK,247477,233081,14396,6.18,117873,131885.73937,103441872870,142403.33807,10517.5987,1384
LTM,47891,45172,2719,6.02,23108,29478.8557,12578148762,31810.34332,2331.48762,4374
FINNIFTY,15640,14780,860,5.82,17955,1533.5898,28104819957,3538.34937,2004.75957,25520
BDL,59448,56634,2814,4.97,33162,17001.54164,16144548410,19670.85074,2669.3091,1195
RELIANCE,579537,552644,26893,4.87,288715,146856.28005,174951814610,165981.42615,19125.1461,1274
360ONE,16679,15910,769,4.83,4688,8072.98185,1861287770,8391.45955,318.4777,1094
INDIANB,23588,22522,1066,4.73,14158,11920.1924,11368412470,13583.8171,1663.6247,856
OFSS,29162,27878,1284,4.61,15960,10987.0475,18158654571,14516.39321,3529.34571,11725
BLUESTARCO,31746,30369,1377,4.53,23777,18792.62001,9946051248,20698.14249,1905.52248,1514
BRITANNIA,37832,36194,1638,4.53,13361,7316.42127,7908753328,8053.64206,737.22078,5009
GODFRYPHLP,10193,9768,425,4.35,2554,2771.79947,1177750634,2968.91831,197.11884,1972
WIPRO,133192,127666,5526,4.33,42317,30054.6552,18838662300,32906.8782,2852.223,166
MARICO,23481,22514,967,4.3,7103,12294.3066,5807785332,12879.19992,584.89332,803
IDEA,130777,125586,5191,4.13,63631,160395.44646,57246446733,173708.84454,13313.39808,14
DIVISLAB,75706,73068,2638,3.61,49531,30475.39386,44673237354,36090.4674,5615.07354,9438
BOSCHLTD,20171,19470,701,3.6,17137,10616.87922,20072567056,11891.54978,1274.67056,48775
SUZLON,60583,58480,2103,3.6,18436,19310.53288,9116645470,20641.75958,1331.2267,44
HAL,79947,77271,2676,3.46,73116,37382.23737,52465533202,45151.51939,7769.28202,4950
INDIGO,83268,80489,2779,3.45,74133,39559.00047,51996264466,47086.84513,7527.84466,4945
BAJAJ-AUTO,58463,56534,1929,3.41,27410,15187.99882,23554398852,17169.31235,1981.31352,11768
ADANIENSOL,54910,53131,1779,3.35,18818,24366.7739,16200318141,27338.33531,2971.56141,1391
MCX,78887,76368,2519,3.3,44774,33758.72835,31005166637,40476.86973,6718.14137,3300
MPHASIS,25692,24872,820,3.3,5715,11347.62255,2623023658,11850.41563,502.79308,2291
PNB,48867,47323,1544,3.26,28539,27175.9184,24676580320,30953.8816,3777.9632,116
GVT&D,51660,50088,1572,3.14,43422,20113.77351,23530655052,23764.44903,3650.67552,4545
DRREDDY,55870,54218,1652,3.05,15690,21396.61706,9251130643,22588.7985,1192.18143,1143
DMART,59695,57937,1758,3.03,15002,8712.12936,7752626949,9569.49885,857.36949,3690
PNBHOUSING,21394,20766,628,3.02,12153,13646.68935,8158298876,15035.66811,1388.97876,1179
RADICO,13146,12774,372,2.91,5219,6276.66805,2870225830,6575.82636,299.1583,4460
SAGILITY,12686,12339,347,2.81,3439,3374.1084,1582704600,3598.0344,223.926,44
HAVELLS,38769,37718,1051,2.79,11225,12101.11385,5261716990,12749.28375,648.1699,1116
IDFCFIRSTB,67946,66112,1834,2.77,19714,21666.91105,14027650701,23642.68732,1975.77626,86
NAUKRI,33343,32462,881,2.71,9087,11274.46188,5416912781,11977.53969,703.07781,1265
NHPC,30690,29890,800,2.68,4094,3722.63058,1876752146,3939.97654,217.34596,76
VMM,22912,22323,589,2.64,4200,6353.23955,1549723943,6562.91524,209.67568,103
IEX,30750,29970,780,2.6,4264,2992.80087,1965945786,3312.48498,319.68411,116
CDSL,58980,57495,1485,2.58,19470,11163.96984,12035830449,12803.71933,1639.74949,1355
TMPV,119411,116428,2983,2.56,54187,25406.22576,24627043376,28493.85952,3087.63376,300
SHREECEM,23282,22705,577,2.54,7103,4813.88673,3991837583,4944.70006,130.81333,22785
HINDZINC,59797,58336,1461,2.5,38398,23086.57527,26854046926,27866.41453,4779.83926,593
TRENT,75384,73552,1832,2.49,18675,10907.18201,11198860114,12301.98315,1394.80114,2818
CAMS,23474,22908,566,2.47,8160,10402.27237,3971110357,10970.17845,567.90607,712
GODREJPROP,45148,44094,1054,2.39,20266,15709.33328,11383223007,17424.68835,1715.35507,1872
INDUSINDBK,66009,64520,1489,2.31,11949,18916.45749,6566276934,19909.72683,993.26934,993
BIOCON,45518,44493,1025,2.3,25174,22553.93925,23335806875,25578.133,3024.19375,391
ITC,206181,201578,4603,2.28,71584,20348.83019,31042044679,23461.73448,3112.90429,259
NIFTYNXT50,955,934,21,2.25,502,1691.12405,755620981,1763.75886,72.63481,72530
IRFC,39131,38274,857,2.24,7966,4478.83605,3356712240,5592.84895,1114.0129,81
AMBER,28172,27578,594,2.15,14148,8034.59022,9793073576,9461.42598,1426.83576,7280
INFY,379158,371173,7985,2.15,174938,51746.18088,70241917932,61944.6402,10198.45932,1036
TCS,243938,238868,5070,2.12,101033,50978.50281,46514827885,57968.73166,6990.22885,2204
MAZDOCK,48039,47061,978,2.08,23331,7826.76132,12500078076,9997.45458,2170.69326,2383
ZYDUSLIFE,22294,21841,453,2.07,6151,11250.75483,5335820244,11852.48727,601.73244,1117
COLPAL,42726,41858,868,2.07,6473,3444.22309,2969836438,3786.00747,341.78438,1808
COFORGE,68560,67169,1391,2.07,82726,50694.15379,70079956611,63586.0849,12891.93111,1833
PFC,122386,119913,2473,2.06,33443,22011.83361,13650119431,23633.15292,1621.31931,352
TATAELXSI,36247,35519,728,2.05,17016,8187.55128,6778786172,9336.66301,1149.11172,3409
ATHERENERG,33042,32390,652,2.01,104513,52190.82258,61607611106,68864.15865,16673.33606,1658
TECHM,56001,54918,1083,1.97,45628,34263.75186,39598262964,40264.7895,6001.03764,1525
SUNPHARMA,85809,84156,1653,1.96,30309,17308.81747,18442103907,18808.65654,1499.83907,1861
TVSMOTOR,73622,72243,1379,1.91,20876,25567.7269,12893490666,27117.68356,1549.95666,4121
CANBK,79745,78260,1485,1.9,40810,36037.24425,32105794432,41308.75732,5271.51307,124
MANKIND,18903,18559,344,1.85,6883,4466.73765,3580610357,5024.54122,557.80357,2238
ONGC,66610,65427,1183,1.81,86769,24316.67835,44963225437,29945.52022,5628.84187,237
RVNL,48988,48126,862,1.79,15405,6115.37773,5900042225,7004.86248,889.48475,205
UNIONBANK,41899,41185,714,1.73,26881,25533.17217,19815420810,28491.89089,2958.71872,179
PETRONET,23096,22712,384,1.69,5568,6162.30629,2494277972,6503.03101,340.72472,288
LAURUSLABS,45551,44812,739,1.65,20302,32325.86057,30803722084,37112.49141,4786.63084,1945
HDFCAMC,37067,36466,601,1.65,10388,12388.23672,6574374501,13238.53173,850.29501,2433
KEI,50896,50095,801,1.6,28937,30169.73732,21781028802,33419.70035,3249.96302,4640
AUROPHARMA,36549,35982,567,1.58,13134,15915.06394,10702538418,17598.28812,1683.22418,1668
YESBANK,56141,55274,867,1.57,7930,11753.25602,4532039103,12260.72405,507.46803,22
EICHERMOT,68445,67390,1055,1.57,27737,18564.13471,19778828098,20936.71569,2372.58098,7697
MUTHOOTFIN,62772,61813,959,1.55,18691,15348.89818,13629454731,17330.97049,1982.07231,2841
BEL,136812,134782,2030,1.51,45122,37251.28239,22997529453,40171.35192,2920.06953,405
POWERINDIA,56064,55242,822,1.49,17836,9538.02642,14074881336,10993.21479,1455.18836,31195
MARUTI,157703,155412,2291,1.47,98935,26811.94373,61701340550,33013.49923,6201.5555,12590
ALKEM,18934,18660,274,1.47,3425,2786.7217,2001986743,2990.40163,203.67993,5138
RBLBANK,26057,25690,367,1.43,9066,20645.18032,10024720552,22275.93335,1630.75302,410
SIEMENS,37223,36700,523,1.43,6065,6459.07248,3654611196,6982.48444,523.41196,3954
APOLLOHOSP,39475,38923,552,1.42,28693,18820.46941,30428514980,21913.49421,3093.0248,8900
KPITTECH,29480,29078,402,1.38,6507,4323.51575,2505454689,4786.92514,463.40939,550
CGPOWER,37321,36823,498,1.35,16072,16836.22982,11147290719,18512.25701,1676.02719,914
ABB,27227,26882,345,1.28,8151,7591.49095,6970996595,8545.2069,953.71595,7329
BHEL,52738,52101,637,1.22,18842,27064.06552,19167186255,30610.97182,3546.9063,429
INDHOTEL,38891,38439,452,1.18,10096,15100.35,5874965040,15807.8004,707.4504,715
PIIND,38731,38285,446,1.16,6132,5513.2148,2063618929,5766.9791,253.76429,2365
AXISBANK,202378,200157,2221,1.11,81231,60719.54937,58256367275,66526.84712,5807.29775,1246
POLICYBZR,27666,27366,300,1.1,4223,8052.03364,1913513105,8375.36469,323.33105,1800
HINDALCO,102671,101605,1066,1.05,30364,47066.88917,17473197455,49277.14372,2210.25455,1014
NATIONALUM,47364,46876,488,1.04,20767,16089.534,13557981506,18431.47406,2341.94006,373
SONACOMS,19955,19751,204,1.03,9890,15733.65389,8507904888,17278.60527,1544.95138,803
NMDC,72927,72182,745,1.03,7152,5871.72645,3636796050,6332.18445,460.458,84
VBL,100450,99425,1025,1.03,39205,28488.89873,18589657959,31462.88583,2973.98709,410
MOTILALOFS,12986,12854,132,1.03,3656,4401.98473,2526295570,4797.98043,395.9957,1015
HYUNDAI,25385,25131,254,1.01,12264,14493.46593,6103903781,15424.26875,930.80281,2205
