symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
GODREJCP,99590,39553,60037,151.79,271062,147899.8993,115045081490,166386.0642,18486.1649,910
PIIND,53056,34508,18548,53.75,242914,91986.21794,101455796386,109260.9193,17274.70136,2483
APOLLOHOSP,54754,38881,15873,40.82,98974,73021.28925,102095394141,87403.73066,14382.44141,8597
MANAPPURAM,44466,33866,10600,31.3,95368,137124.6858,92815386060,155573.2464,18448.5606,352
HAL,104953,82574,22379,27.1,378596,178913.57818,270226732348,221111.87667,42198.29848,4995
GRASIM,95868,76264,19604,25.71,177025,174004.35327,133815210340,197170.85667,23166.5034,3307
NIFTY,6896494,5570555,1325939,23.8,45798384,885603.30221,72939325298170,3132452.01391,2246848.7117,24435
NATIONALUM,56620,47296,9324,19.71,164452,133194.25106,116724699656,162953.93512,29759.68406,420
FORCEMOT,23809,20054,3755,18.72,106900,30913.15473,50304794681,38049.10154,7135.94681,19269
FINNIFTY,22855,19326,3529,18.26,24256,2254.28379,38742299269,4638.22649,2383.94269,26426
ASTRAL,31683,27292,4391,16.09,35547,32985.23217,19079273595,36389.26313,3404.03095,1464
FORTIS,34371,29664,4707,15.87,65793,30436.81168,43724810908,36961.31077,6524.49908,900
MAXHEALTH,37905,33337,4568,13.7,41528,22161.07467,20673816864,25616.35581,3455.28114,1007
BOSCHLTD,47235,41904,5331,12.72,146053,50583.61938,165524619709,65729.81647,15146.19709,46480
TCS,282157,252421,29736,11.78,455274,183268.14372,226451157489,214051.58361,30783.43989,2349
BSE,153737,137776,15961,11.58,152721,111575.32456,100792371680,128664.44136,17089.1168,3527
JUBLFOOD,43759,39497,4262,10.79,18682,39685.23787,7447177200,41583.00987,1897.772,484
TMPV,103898,94251,9647,10.24,111750,92429.4424,53449110592,102377.26832,9947.82592,343
PAGEIND,20114,18484,1630,8.82,13320,27593.67972,7691145258,29117.3323,1523.65258,38295
DIXON,131702,122322,9380,7.67,90245,52512.53214,59329248092,60252.58806,7740.05592,13800
GMRAIRPORT,33299,30992,2307,7.44,15308,19134.07249,9573244904,20781.16503,1647.09254,104
VMM,15506,14435,1071,7.42,6095,7244.79759,2563850019,7796.06654,551.26894,108
PETRONET,28331,26412,1919,7.27,15362,8093.01048,7482277406,9005.02454,912.01406,279
HINDZINC,63165,58962,4203,7.13,64955,53202.84466,42706223224,60140.4244,6937.57974,584
UNIONBANK,44869,42002,2867,6.83,39113,38173.30635,28961755360,43811.28558,5637.97923,187
CONCOR,28937,27116,1821,6.72,30191,15911.93325,18438200250,19121.68575,3209.7525,512
PNB,60593,57004,3589,6.3,96073,95745.7312,83019910080,110059.872,14314.1408,118
AMBER,45644,43004,2640,6.14,36374,32124.00604,22806596123,36187.86727,4063.86123,6985
PREMIERENE,19455,18346,1109,6.04,8235,9001.10945,4889493563,9592.59509,591.48563,1026
MIDCPNIFTY,119008,112258,6750,6.01,172599,60591.93548,305668436450,80114.06998,19522.1345,15032
ITC,225922,214016,11906,5.56,104503,48138.0206,46459075808,51894.51118,3756.49058,276
360ONE,15270,14509,761,5.25,6247,12439.81775,2428781060,12751.62835,311.8106,1161
OFSS,30407,28907,1500,5.19,15838,30893.19914,15629854961,33350.84875,2457.64961,11679
