symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
MUTHOOTFIN,31689,26041,5648,21.69,32453,31780.18904,24771928835,36468.9149,4688.72585,2953
FORTIS,19727,16682,3045,18.25,50108,30063.47364,36987321849,37602.25964,7538.78599,985
DIVISLAB,58741,51279,7462,14.55,38813,27764.44034,23655659752,30628.43786,2863.99752,6506
NAM-INDIA,14392,12639,1753,13.87,14511,46415.82425,5372706062,47680.00987,1264.18562,1050
NIFTYNXT50,1140,1020,120,11.76,546,3953.186,571250182,4044.76282,91.57682,68975
POWERINDIA,50373,45120,5253,11.64,50632,56725.78424,40325514851,64082.68275,7356.89851,34705
GVT&D,12880,11584,1296,11.19,13051,13891.47901,6801850270,15975.35671,2083.8777,4746
NIFTY,9625668,8786127,839541,9.56,136974053,1267755.25264,207611151415298,7283739.01312,6015983.76048,23123
FORCEMOT,19952,18348,1604,8.74,15645,8935.13401,6219932075,10214.57977,1279.44575,17193
EICHERMOT,66280,61242,5038,8.23,26280,31579.00769,15773823638,33903.59407,2324.58638,7031
LTF,37557,35153,2404,6.84,12856,27432.32782,5163936570,28322.15602,889.8282,260
BAJAJHLDNG,8882,8315,567,6.82,3057,2435.14917,1447723811,2537.78729,102.63811,9825
OIL,18151,17048,1103,6.47,14688,16666.881,8714047482,18523.62582,1856.74482,480
DIXON,101733,95573,6160,6.45,69961,45191.4311,36944097176,54711.20287,9519.77176,11371
LT,144396,135744,8652,6.37,72265,65777.30755,44022481044,72548.678,6771.37044,3870
NATIONALUM,52635,49550,3085,6.23,37763,44896.88925,24536301037,50307.71212,5410.82287,376
SWIGGY,56075,52976,3099,5.85,24676,15292.25404,6927577675,16564.44079,1272.18675,240
INDIGO,90558,85554,5004,5.85,58633,44274.64228,35167287363,50196.61591,5921.97363,4375
MANKIND,21359,20228,1131,5.59,12435,8915.84924,5991611329,10389.88253,1474.03329,2355
NESTLEIND,32298,30591,1707,5.58,14167,15231.89185,8648264255,16390.9344,1159.04255,1399
IRFC,32296,30638,1658,5.41,8814,10031.0481,2763495902,10487.14862,456.10052,94
JUBLFOOD,36877,35048,1829,5.22,13798,12065.45087,6361750625,13112.26962,1046.81875,412
WAAREEENER,51056,48562,2494,5.14,18743,11456.48409,9376995052,13147.55961,1691.07552,3001
FINNIFTY,9939,9455,484,5.12,7936,2035.87756,11826851599,3645.04356,1609.16599,24805
PRESTIGE,17005,16179,826,5.11,5186,11750.66347,2093145615,12221.87962,471.21615,1325
MAZDOCK,39849,37937,1912,5.04,18800,15386.49186,8401545918,16683.93605,1297.44418,2379
MPHASIS,24065,22966,1099,4.79,9734,25625.18846,3648577284,26402.5413,777.35284,2330
APOLLOHOSP,33146,31636,1510,4.77,53895,30155.5002,54983554048,38318.16568,8162.66548,8345
