symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
LICI,33229,7622,25607,335.96,19463,32116.03402,8241915038,33556.6294,1440.59538,411
GVT&D,3065,1400,1665,118.93,6120,13920.99241,2669041256,14989.40497,1068.41256,5000
RADICO,1129,526,603,114.64,2794,5037.59865,1041853500,5339.60865,302.01,3530
BDL,44572,21711,22861,105.3,113312,78201.19713,41736790575,90229.59288,12028.39575,1221
FINNIFTY,3650,2427,1223,50.39,6145,3039.92197,9106279785,4391.43982,1351.51785,25354
BANKINDIA,17682,12000,5682,47.35,6948,21415.08148,3105765468,22226.21856,811.13708,140
FEDERALBNK,56600,41798,14802,35.41,66721,253694.62425,23623481475,258329.439,4634.81475,288
NIFTY,8236154,6241679,1994475,31.95,101824441,2222394.52766,158205682733626,7636334.53142,5413940.00376,23547
MCX,42678,32485,10193,31.38,83619,294815.05469,133625711385,330201.15604,35386.10135,2939
INDIANB,20940,15942,4998,31.35,25763,147820.9362,6682463990,149299.3761,1478.4399,847
IREDA,28752,21913,6839,31.21,20588,25457.24091,7089348278,27326.4807,1869.23978,135
ASHOKLEY,72935,57290,15645,27.31,87245,148668.9215,57370754400,161967.5905,13298.669,156
ALKEM,17320,13705,3615,26.38,62162,79522.01845,37289986466,87625.88311,8103.86466,5535
POLICYBZR,30377,24642,5735,23.27,21525,43555.68469,8915515402,46169.34871,2613.66402,1716
GMRAIRPORT,32504,26457,6047,22.86,66018,82804.76293,40750558440,93964.06334,11159.3004,100
ASIANPAINT,75496,61524,13972,22.71,208130,178576.72417,126877010545,207592.62962,29015.90545,2688
MIDCPNIFTY,79965,66239,13726,20.72,115455,71091.50274,197619163099,94984.74373,23893.24099,14474
MAZDOCK,35699,30508,5191,17.02,40196,43708.0032,16546129889,48636.74209,4928.73889,2460
TATACONSUM,40152,35008,5144,14.69,17867,47405.98291,7273664282,48492.25573,1086.27282,1173
RELIANCE,406832,355391,51441,14.47,269676,302848.0473,155855997900,330288.5763,27440.529,1321
HEROMOTOCO,45392,39710,5682,14.31,41700,68171.32482,25608534243,73130.71725,4959.39243,4930
NAM-INDIA,7500,6582,918,13.95,8480,17656.178,4224610693,19062.40993,1406.23193,1100
CIPLA,58443,51487,6956,13.51,30104,59698.46889,10233891727,61078.27117,1379.80227,1400
DIVISLAB,36019,31870,4149,13.02,18920,28675.26214,10203700776,30030.4699,1355.20776,6682
BRITANNIA,31034,27657,3377,12.21,21852,46799.89656,9998279136,48203.25042,1403.35386,5230
ZYDUSLIFE,19140,17079,2061,12.07,21354,51273.27441,16554563964,54612.54405,3339.26964,1082
POWERGRID,64125,57288,6837,11.93,49170,98061.12743,18526577285,101130.05778,3068.93035,287
BAJAJ-AUTO,61421,54961,6460,11.75,62289,59476.42818,44216211999,65865.37317,6388.94499,10479
INOXWIND,34607,31007,3600,11.61,18384,20515.96763,4474750927,22128.78315,1612.81552,93
TATASTEEL,115563,103811,11752,11.32,66011,77938.21805,31413386455,83901.1701,5962.95205,210
BANKNIFTY,904088,813174,90914,11.18,2030261,720357.03472,3327820230661,1139195.77134,418838.73661,54239
ONGC,74103,66896,7207,10.77,64201,83749.46152,32376561705,88770.45982,5020.9983,265
PRESTIGE,14717,13287,1430,10.76,7284,25110.40423,2214797953,25674.13377,563.72953,1378
M&M,135290,122378,12912,10.55,73672,176682.76818,29029175552,183553.5237,6870.75552,3066
MUTHOOTFIN,22840,20707,2133,10.3,17646,53994.83474,11026292010,56184.95484,2190.1201,3296
HDFCBANK,955779,868761,87018,10.02,421670,470635.73524,131264322080,493772.73605,23137.0008,747
HAVELLS,26980,24609,2371,9.63,15834,36554.7267,6040232520,37614.2019,1059.4752,1186
CAMS,11610,10590,1020,9.63,12084,18139.90223,5656625545,19569.00018,1429.09795,790
COCHINSHIP,11429,10428,1001,9.6,6238,16399.64308,2171569976,17041.98284,642.33976,1470
APOLLOHOSP,26737,24463,2274,9.3,20139,43231.38981,16968654310,45607.12041,2375.7306,8219
EICHERMOT,55536,50822,4714,9.28,54065,71359.30222,32376600512,76627.20734,5267.90512,7213
MARUTI,95615,87635,7980,9.11,67141,89486.69238,37118893322,95474.9256,5988.23322,13200
KALYANKJIL,41614,38152,3462,9.07,52220,95115.33619,13499412181,98949.98676,3834.65056,359
YESBANK,55601,51104,4497,8.8,41274,79706.27397,22884622756,84886.58853,5180.31456,23
NMDC,71783,65978,5805,8.8,29334,41734.19227,14455570162,45223.3314,3489.13912,88
HINDPETRO,26389,24312,2077,8.54,11926,26827.22612,7368649278,29083.36266,2256.13653,393
WIPRO,184978,170614,14364,8.42,247478,222213.9366,128045475990,244866.9465,22653.0099,204
UNOMINDA,10094,9330,764,8.19,3398,9604.27754,1188524276,9838.3203,234.04276,1108
IRFC,26280,24296,1984,8.17,8910,6874.58388,3206139422,7615.26935,740.68547,97
TECHM,43775,40472,3303,8.16,31122,61469.9592,22092091068,65956.58988,4486.63068,1480
ICICIPRULI,22591,20917,1674,8,9142,17187.85706,2728433696,17677.90403,490.04696,510
BAJAJFINSV,63446,58781,4665,7.94,20834,19528.47231,7598474092,20490.08323,961.61092,1797
BEL,122009,113175,8834,7.81,48479,62224.90542,23338632429,66343.62097,4118.71554,412
CANBK,52849,49063,3786,7.72,17111,58255.02855,9928290082,60651.73687,2396.70832,131
GLENMARK,40852,37949,2903,7.65,36398,105128.49318,22576078638,112602.37957,7473.88638,2293
TVSMOTOR,73228,68042,5186,7.62,26136,59434.78185,10107740018,61853.97204,2419.19018,3350
BOSCHLTD,22890,21326,1564,7.33,62156,71341.46706,53485352309,80227.55266,8886.08559,36850
AUBANK,32784,30567,2217,7.25,10387,47575.5599,5824372310,48806.683,1231.1231,989
SBILIFE,27707,25842,1865,7.22,10619,19576.10055,5514581017,20346.08572,769.98517,1839
INDIGO,77044,71945,5099,7.09,78785,69087.29113,47704482952,80227.09566,11139.80452,4420
SUNPHARMA,102687,95937,6750,7.04,61020,89380.65818,30977071734,93262.08552,3881.42734,1803
ITC,178504,167319,11185,6.68,63625,57750.27115,24751086540,61422.62181,3672.35065,287
IOC,36442,34163,2279,6.67,15839,29044.43733,8408395222,30927.79706,1883.35972,140
PETRONET,23659,22221,1438,6.47,7649,16583.72041,2447541563,17096.57354,512.85313,272
CDSL,45050,42321,2729,6.45,37825,38289.5143,19608992232,42886.79662,4597.28232,1245
VEDL,69618,65505,4113,6.28,61532,56522.15592,20263770580,62811.16172,6289.0058,353
NATIONALUM,40571,38187,2384,6.24,48326,181439.69156,21661733906,187001.78062,5562.08906,422
FORTIS,16152,15227,925,6.07,8108,21313.64785,3980197539,22175.28324,861.63539,936
SUZLON,57246,54001,3245,6.01,35563,56237.09958,13595262718,59972.41877,3735.31918,57
TITAN,65448,61809,3639,5.89,34613,36751.66068,21739379151,39751.20219,2999.54151,4112
PATANJALI,44476,42019,2457,5.85,11662,19457.55551,3018680951,20017.93502,560.37951,456
KOTAKBANK,119217,112632,6585,5.85,36238,83860.6728,20415399280,87236.1156,3375.4428,385
SIEMENS,32685,30888,1797,5.82,67660,74558.84317,39314248137,84205.79954,9646.95637,3840
BSE,48883,46263,2620,5.66,54440,144179.64767,72680456267,162644.28534,18464.63767,4158
KFINTECH,14279,13525,754,5.57,13203,17084.64168,4196453973,18404.62641,1319.98473,857
NTPC,111461,105764,5697,5.39,49087,46356.79575,25001760945,49945.8927,3589.09695,389
ETERNAL,113347,107555,5792,5.39,36186,68790.01646,16112211262,73405.17534,4615.15887,251
HDFCLIFE,65161,61894,3267,5.28,22134,37188.3985,11331399167,38796.29017,1607.89167,596
OFSS,26200,24908,1292,5.19,28718,40458.84065,18448473262,45108.62327,4649.78262,9967
PNBHOUSING,21010,19976,1034,5.18,11155,35053.36991,4272514928,36005.55419,952.18428,1045
GODREJPROP,40192,38218,1974,5.17,23272,43277.95072,7544188980,45230.40053,1952.4498,1754
ICICIBANK,286890,272819,14071,5.16,110052,273977.68706,72745711129,285191.85835,11214.17129,1260
HDFCAMC,26638,25349,1289,5.09,12051,37098.82725,6463598010,38411.34735,1312.5201,2681
DELHIVERY,18270,17390,880,5.06,4618,11625.23522,3372939122,12306.82769,681.59247,453
KAYNES,65561,62412,3149,5.05,54487,20182.60743,20324481539,22572.04782,2389.44039,3142
MOTILALOFS,8197,7810,387,4.96,3419,9009.20984,1536941846,9424.15081,414.94096,880
FORCEMOT,11351,10816,535,4.95,3725,6808.50118,1251407682,7173.328,364.82682,19536
SBICARD,51631,49204,2427,4.93,22296,36625.33888,7522014832,38156.2072,1530.86832,625
LTF,27890,26611,1279,4.81,14883,42480.83722,5473207260,43890.38482,1409.5476,285
PHOENIXLTD,11725,11190,535,4.78,6460,27564.96687,1322636437,27882.56124,317.59437,1764
BAJFINANCE,126753,121056,5697,4.71,72356,212289.56865,29653967925,218357.3229,6067.75425,909
MPHASIS,20127,19223,904,4.7,14225,30558.26345,6159799156,32488.46001,1930.19656,2264
LICHSGFIN,39978,38228,1750,4.58,17416,27884.5661,6992862500,29491.2411,1606.675,533
MOTHERSON,34476,33004,1472,4.46,25841,94583.39425,13859189328,98331.49453,3748.10028,151
OBEROIRLTY,20512,19643,869,4.42,6038,19022.51806,1747520274,19470.0808,447.56274,1700
ADANIPORTS,61488,58893,2595,4.41,27093,54570.32355,18367222812,58486.21168,3915.88812,1809
APLAPOLLO,20452,19605,847,4.32,7095,17050.55919,3031629870,17669.70789,619.1487,1830
PAYTM,34155,32744,1411,4.31,11659,32302.08681,6626584593,34035.90024,1733.81343,1120
TRENT,83592,80152,3440,4.29,49837,38016.76091,18381126337,42633.84928,4617.08837,4235
HINDUNILVR,79634,76398,3236,4.24,75951,185498.77794,31896922443,189943.44237,4444.66443,2161
INDUSINDBK,63493,60942,2551,4.19,20093,39670.11132,9367004122,41921.76254,2251.65122,913
TMPV,134247,128992,5255,4.07,108382,88834.06144,27274545072,95510.59216,6676.53072,395
COFORGE,61225,58882,2343,3.98,67540,62996.18028,31394406430,73678.39458,10682.2143,1416
BIOCON,23939,23033,906,3.93,10145,27654.271,8558283725,29751.10825,2096.83725,431
IEX,28759,27700,1059,3.82,12865,8177.66541,5719305645,9390.86586,1213.20045,128
HCLTECH,146521,141131,5390,3.82,66943,83896.31718,19946836014,87969.90732,4073.59014,1182
BPCL,34447,33189,1258,3.79,16558,27459.16602,7496868016,29301.19993,1842.03391,299
BANDHANBNK,39489,38066,1423,3.74,21961,46884.88296,12425891328,50488.26624,3603.38328,209
JSWSTEEL,75228,72525,2703,3.73,14674,37494.54522,9292342842,38957.09364,1462.54842,1277
IDFCFIRSTB,61604,59410,2194,3.69,32352,68936.99121,15201676213,71826.77885,2889.78763,71
PREMIERENE,25645,24732,913,3.69,19978,43003.74431,8118469418,45448.01599,2444.27168,1055
DRREDDY,38343,36981,1362,3.68,14887,31959.57331,9315297087,33497.10668,1537.53337,1320
WAAREEENER,46261,44631,1630,3.65,44070,75543.99578,17396114988,79896.28316,4352.28738,3129
GODFRYPHLP,12912,12458,454,3.64,6707,14508.22675,3033582480,15610.83656,1102.6098,2291
BAJAJHLDNG,7004,6760,244,3.61,1628,5160.07793,344178137,5226.5593,66.48137,10431
GAIL,36944,35691,1253,3.51,12822,20458.6795,4878830418,21375.21568,916.53618,166
TCS,341424,329994,11430,3.46,235192,228345.14686,74937962805,244170.90992,15825.76305,2256
SWIGGY,46447,44911,1536,3.42,24348,31231.71103,5577960992,32770.07095,1538.35992,257
BHARTIARTL,158858,153623,5235,3.41,111683,325523.78781,66932886614,334889.93395,9366.14614,1827
LUPIN,23619,22842,777,3.4,9349,31670.75473,6100560869,32511.57843,840.82369,2275
VOLTAS,40340,39046,1294,3.31,12331,19579.64831,4040423040,20501.70371,922.0554,1258
MAXHEALTH,42090,40747,1343,3.3,33101,54783.48881,12086381165,57340.96546,2557.47665,965
PGEL,28494,27596,898,3.25,84325,65189.35976,33425937881,76289.70858,11100.34881,483
SONACOMS,17062,16525,537,3.25,6124,18448.36892,2881742148,19222.2329,773.86398,606
AMBER,54560,52894,1666,3.15,56718,63329.16117,38768248092,73218.34209,9889.18092,7600
ICICIGI,16563,16064,499,3.11,6616,24184.76349,1548366218,24404.80068,220.03718,1785
SHREECEM,18237,17695,542,3.06,5560,18978.65334,1715378099,19154.62183,175.96849,25210
NBCC,21372,20744,628,3.03,14511,36931.7403,6161023635,39112.47665,2180.73635,101
INDHOTEL,31378,30475,903,2.96,8750,21884.2414,3717544420,22530.3356,646.0942,659
ADANIENT,98031,95214,2817,2.96,43013,88943.31473,30848727889,97834.88502,8891.57029,2940
JINDALSTEL,25716,25010,706,2.82,9022,23774.26987,4669803650,24706.49387,932.224,1227
UNITDSPR,35463,34492,971,2.82,7269,13868.19516,2457238376,14291.97892,423.78376,1271
OIL,14379,13993,386,2.76,6250,22353.31546,2066521380,22787.26926,433.9538,479
NIFTYNXT50,751,731,20,2.74,368,5397.86518,127370330,5411.66849,13.8033,71073
ADANIPOWER,43455,42306,1149,2.72,25028,73923.89644,15246062383,79499.45402,5575.55758,243
CHOLAFIN,33044,32183,861,2.68,6823,26483.38537,4199196018,27284.34556,800.96018,1548
BANKBARODA,56938,55469,1469,2.65,15690,38041.07872,8964988110,39956.53545,1915.45672,269
DALBHARAT,13682,13330,352,2.64,2153,5707.59159,691715209,5840.75869,133.16709,1740
AXISBANK,129839,126573,3266,2.58,51468,112011.97075,31361761300,117346.64625,5334.6755,1286
BLUESTARCO,12596,12302,294,2.39,6072,12433.15287,2041591782,12954.5207,521.36782,1598
MARICO,18013,17593,420,2.39,8614,29957.6952,5814604800,30851.3832,893.688,823
KEI,11146,10887,259,2.38,9301,16094.14131,6487959058,17244.15689,1150.01558,5285
BHARATFORG,18546,18118,428,2.36,10495,51985.728,5247982010,53229.1481,1243.4201,1954
GRASIM,69658,68060,1598,2.35,15832,43621.0232,8359796005,44951.93325,1330.91005,3142
RECLTD,69220,67636,1584,2.34,29461,29572.85236,11577436321,31713.08308,2140.23071,337
SHRIRAMFIN,64389,62935,1454,2.31,18954,65753.61391,8749262313,67696.37704,1942.76313,955
HAL,65691,64226,1465,2.28,39754,101114.63457,16577479831,104500.10788,3385.47331,4306
CROMPTON,35211,34430,781,2.27,9625,16903.5587,3521515759,17790.82629,887.26759,280
GODREJCP,28027,27433,594,2.17,7382,17299.2684,2174827760,17784.746,485.4776,1028
INDUSTOWER,76458,74894,1564,2.09,42624,85645.75741,24383037015,90838.88256,5193.12515,443
UNIONBANK,37629,36863,766,2.08,16413,55631.44869,6989056338,57440.62144,1809.17275,168
ADANIENSOL,38719,37977,742,1.95,14828,47076.66189,11286392971,51799.3816,4722.71971,1515
SBIN,226375,222383,3992,1.8,99710,138379.17675,60747559957,148323.70132,9944.52457,965
SOLARINDS,20983,20614,369,1.79,15882,53862.88173,8908384525,55608.72698,1745.84525,18200
PNB,52274,51366,908,1.77,14986,41381.184,8993188400,43432.188,2051.004,106
MFSL,26817,26353,464,1.76,4808,17300.29392,1568490872,17598.08264,297.78872,1665
JIOFIN,100280,98592,1688,1.71,25009,40547.12325,10604781362,42803.77937,2256.65612,240
IDEA,107408,105627,1781,1.69,42132,96339.23697,35557285079,107496.93476,11157.69779,14
COLPAL,33089,32542,547,1.68,11715,18394.63616,3739913202,18968.82818,574.19202,2064
RBLBANK,27624,27168,456,1.68,8800,36453.67963,6254460249,38033.67837,1579.99874,346
SUPREMEIND,14224,13991,233,1.67,3301,7336.35488,1305380805,7536.67544,200.32055,3557
HINDALCO,69183,68176,1007,1.48,46857,91973.19747,29060723286,98554.10033,6580.90286,1132
ABCAPITAL,22038,21721,317,1.46,6946,25791.83353,5510053119,27220.35972,1428.52619,364
SAMMAANCAP,29680,29277,403,1.38,15468,33390.0504,8816670206,36621.86246,3231.81206,177
PERSISTENT,43450,42863,587,1.37,46423,50086.16006,20067570225,56441.67481,6355.51475,5186
CONCOR,32431,32001,430,1.34,12264,17428.70812,5758786462,18557.69775,1128.98962,463
SAIL,40293,39775,518,1.3,4099,22585.89136,1787326246,23265.84882,679.95746,203
360ONE,11145,11012,133,1.21,2351,7243.11015,615893165,7401.9418,158.83165,1104
DIXON,87345,86331,1014,1.17,45480,47508.71291,21563679632,52962.90923,5454.19632,11550
POLYCAB,24233,23955,278,1.16,16477,37076.754,16376891296,40278.16696,3201.41296,9489
JSWENERGY,33649,33297,352,1.06,32478,52157.60508,15049622193,56671.03326,4513.42818,598
NAUKRI,52253,51730,523,1.01,21887,33113.63394,5146223652,34493.62296,1379.98902,1002
LAURUSLABS,29779,29510,269,0.91,10026,32008.66632,8709774594,33748.30726,1739.64094,1372
LODHA,32114,31849,265,0.83,37016,44251.89092,11989888557,48680.52399,4428.63307,945
HINDZINC,43577,43236,341,0.79,21341,34057.75416,14015101262,37150.25429,3092.50012,634
TATAPOWER,65326,64828,498,0.77,37812,41592.05418,19924504331,45609.9675,4017.91331,422
PAGEIND,23786,23606,180,0.76,8172,19594.997,2861348850,20092.14801,497.151,38200
AUROPHARMA,41071,40766,305,0.75,8761,18268.07939,5319827667,19217.01606,948.93667,1422
AMBUJACEM,86387,85772,615,0.72,15888,26690.08452,5148120307,27872.02759,1181.94307,449
NUVAMA,4572,4543,29,0.64,4116,9453.0211,2395053655,10095.55765,642.53655,1563
ULTRACEMCO,58420,58128,292,0.5,36067,91799.82594,12248990929,93520.93523,1721.10929,11501
MANAPPURAM,19692,19621,71,0.36,3901,14706.8508,2481937110,15305.5719,598.7211,325
VBL,51413,51238,175,0.34,24089,45747.76632,10464750491,48187.29624,2439.52991,530
ABB,31644,31556,88,0.28,48351,61249.06937,36992265355,68287.16042,7038.09105,7270
ANGELONE,17328,17288,40,0.23,10395,19802.0625,7226072775,21990.16525,2188.10275,338
PIIND,31716,31667,49,0.15,9531,16992.32591,3123914930,17541.62021,549.2943,2795
ADANIGREEN,51660,51586,74,0.14,24436,53319.9498,17418845154,60775.42134,7455.47154,1483
TIINDIA,14189,14177,12,0.08,5458,15451.43668,2031506280,16109.41948,657.9828,3155
DMART,33433,33419,14,0.04,20187,45210.24819,8392528155,46428.82974,1218.58155,4051
DLF,63592,63665,-73,-0.11,33819,54815.22426,11714334036,58132.53463,3317.31036,597
PFC,58249,58416,-167,-0.29,22453,44975.4695,8429795985,47025.35435,2049.88485,431
NYKAA,27925,28037,-112,-0.4,11036,25567.76,6969848406,26961.40031,1393.64031,263
DABUR,25396,25524,-128,-0.5,10876,24122.56812,3757179162,24662.98475,540.41662,450
LT,118659,119561,-902,-0.75,98766,159342.11912,55124215063,168369.51976,9027.40063,4090
KPITTECH,28810,29077,-267,-0.92,20303,14292.71154,5615227007,15904.56161,1611.85007,769
CUMMINSIND,27720,27983,-263,-0.94,64109,131779.70474,64628500904,145241.81378,13462.10904,5900
UPL,24088,24339,-251,-1.03,5685,23794.25799,2743531819,24454.57293,660.31494,653
MANKIND,18629,18903,-274,-1.45,10514,30380.4616,2823102256,31086.64916,706.18756,2409
INFY,306428,310999,-4571,-1.47,328690,462772.62132,113526368904,487873.07036,25100.44904,1156
TATAELXSI,24453,24836,-383,-1.54,10046,10836.30356,3419913641,11567.23998,730.93641,4292
BHEL,60718,61803,-1085,-1.76,23969,71339.18321,19904995477,77572.45361,6233.2704,415
PIDILITIND,15426,15707,-281,-1.79,8363,37615.8989,2526650950,38090.6084,474.7095,1480
NHPC,26373,26856,-483,-1.8,12932,22883.06723,4498271781,23785.56404,902.49681,78
ASTRAL,21881,22354,-473,-2.12,11285,29300.60784,4826604559,30399.55844,1098.95059,1585
POWERINDIA,35137,36011,-874,-2.43,52877,80775.65082,42931669915,92888.97498,12113.32415,38340
CGPOWER,32673,33508,-835,-2.49,21617,49663.19718,12532912677,53297.22895,3634.03177,921
EXIDEIND,27377,28176,-799,-2.84,13598,24786.11034,7343159328,26742.76362,1956.65328,388
VMM,7130,7341,-211,-2.87,2881,11585.80901,572739604,11718.14805,132.33904,121
NESTLEIND,29563,30513,-950,-3.11,16328,82129.4956,3617557540,82724.871,595.3754,1443
TORNTPHARM,31179,32373,-1194,-3.69,26157,76193.49167,7242713506,77521.18923,1327.69756,4418
SRF,21279,22165,-886,-4,11106,33616.36232,2767475992,34306.40224,690.03992,2711
RVNL,53021,56151,-3130,-5.57,38376,71107.25735,8146775210,73352.74695,2245.4896,250
LTM,32466,34410,-1944,-5.65,35879,42732.61641,18628373655,48168.77796,5436.16155,4079
JUBLFOOD,34160,36757,-2597,-7.07,41674,110359.79275,12089854925,113544.592,3184.79925,430
COALINDIA,114908,123953,-9045,-7.3,254975,405156.72028,122512390258,429344.99037,24188.27008,458
HYUNDAI,38746,43613,-4867,-11.16,46889,177818.77052,7583363793,180286.20346,2467.43293,1982
