symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
RADICO,2846,2198,648,29.48,1839,1750.41481,803546116,1822.75098,72.33616,3501
NIFTY,11586907,9625668,1961239,20.38,411123121,992945.77528,621154019880053,7976306.03081,6983360.25553,23242
POLICYBZR,42832,36219,6613,18.26,24032,28726.99396,10448055222,31490.61618,2763.62222,1506
INDIGO,103424,90558,12866,14.21,101299,64107.16746,63608435113,73465.26859,9358.10113,4531
APOLLOHOSP,37431,33146,4285,12.93,40554,54034.10456,38315719552,59457.42508,5423.32052,8530
BANKINDIA,24548,22104,2444,11.06,20358,41728.46964,11560679832,44674.52236,2946.05272,147
HDFCLIFE,84548,76976,7572,9.84,32160,30993.09422,17717928602,33272.71024,2279.61602,560
POWERINDIA,55183,50373,4810,9.55,46275,50302.87892,36801354712,57088.05104,6785.17212,34650
MUTHOOTFIN,34667,31689,2978,9.4,27930,28441.36572,21378178646,32362.26468,3920.89896,3000
PIIND,38378,35151,3227,9.18,80344,57842.14793,36595121755,63992.87548,6150.72755,2865
SUPREMEIND,16989,15642,1347,8.61,7140,9303.77155,3363385165,9673.6232,369.85165,3498
OFSS,28329,26221,2108,8.04,18715,22243.22117,11874073505,24780.27122,2537.05005,9661
FINNIFTY,10727,9939,788,7.93,10380,2066.48169,15464732485,3870.04655,1803.56485,25152
MIDCPNIFTY,119238,110729,8509,7.68,124988,80598.1804,206882852998,104913.24039,24315.05998,14180
DALBHARAT,17944,16821,1123,6.68,5902,13203.72326,2107838141,13396.43467,192.71141,1649
BANDHANBNK,46217,43346,2871,6.62,19269,39432.90744,10945425996,42103.4274,2670.51996,208
ICICIGI,19745,18535,1210,6.53,20188,12235.34776,10843038641,14096.86918,1861.52141,1772
BHARTIARTL,190246,179792,10454,5.81,91686,97267.91932,71102259196,106026.00129,8758.08196,1798
BANKBARODA,77349,73130,4219,5.77,55354,99820.57263,34795424020,107431.65546,7611.08283,273
IDEA,121204,114599,6605,5.76,56907,126793.01192,48543589265,139919.24557,13126.23365,14
TITAN,75342,71247,4095,5.75,74942,47432.02296,50087779481,53099.28027,5667.25731,4100
KEI,13560,12837,723,5.63,6719,17683.91052,4526786677,18573.00229,889.09177,5276
HINDPETRO,30973,29371,1602,5.45,12583,27011.4997,7346304092,28553.52687,1542.02717,382
TATASTEEL,140193,133060,7133,5.36,68030,58907.07157,32836830372,64159.0378,5251.96622,203
POLYCAB,27374,26008,1366,5.25,31074,50839.89795,31557815598,55108.42893,4268.53098,9644
RBLBANK,29529,28065,1464,5.22,21287,56130.83738,18960422804,60677.33292,4546.49554,361
NAM-INDIA,15134,14392,742,5.16,6763,19553.30662,2695633031,20112.88693,559.58031,1085
RELIANCE,539043,513400,25643,4.99,238255,175354.49915,139532497370,196744.97285,21390.4737,1272
NATIONALUM,55225,52635,2590,4.92,41883,48850.11825,26587742343,54929.41668,6079.29843,385
POWERGRID,69895,66917,2978,4.45,38168,20584.51089,19395829508,22674.10847,2089.59758,285
NTPC,152814,146366,6448,4.41,43107,31302.984,21015716760,33704.8266,2401.8426,355
SHRIRAMFIN,80850,77446,3404,4.4,26156,62018.11374,14031483246,65105.5812,3087.46746,912
BHARATFORG,20892,20041,851,4.25,12107,22722.58615,9598265710,24543.34325,1820.7571,1920
CAMS,13633,13083,550,4.2,5156,7023.41659,2317239478,7368.91638,345.49978,751
ETERNAL,136478,131015,5463,4.17,61617,80131.2829,30132416105,86733.06895,6601.78605,245
ASHOKLEY,97578,93771,3807,4.06,33547,36355.323,22062118600,40687.259,4331.936,144
PERSISTENT,51883,49872,2011,4.03,22719,25121.43716,9438432326,27198.31042,2076.87326,5023
TIINDIA,14821,14264,557,3.9,7646,9204.57394,4048518908,10297.04302,1092.46908,3118
CUMMINSIND,34179,32903,1276,3.88,11912,30298.28764,10905444550,31773.73314,1475.4455,5641
NIFTYNXT50,1184,1140,44,3.86,457,2731.45842,542826828,2791.7767,60.31828,69945
TATAPOWER,73440,70716,2724,3.85,30037,27886.50585,15523953286,29695.81121,1809.30536,397
BPCL,41859,40377,1482,3.67,20261,17256.12622,10177293085,19041.91707,1785.79085,288
TCS,522215,503806,18409,3.65,178781,65495.02943,65098276998,76565.12441,11070.09498,2152
MOTHERSON,37420,36107,1313,3.64,10676,27588.5802,6817532746,29081.17966,1492.59946,143
