symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
NIFTY,11372205,9593289,1778916,18.54,123190212,668257.75761,191668705994112,4322748.29624,3654490.53862,23779
ICICIPRULI,29382,25052,4330,17.28,18286,16014.53841,6778747485,17027.74326,1013.20485,470
KEI,47949,41596,6353,15.27,73380,48452.36651,59605687580,60131.91731,11679.5508,4704
SOLARINDS,44752,39637,5115,12.9,102839,60306.42365,110255139320,82358.69185,22052.2682,21950
MANAPPURAM,38716,34642,4074,11.76,37630,52959.5928,33207045270,59801.9955,6842.4027,325
WIPRO,113046,104006,9040,8.69,44610,45211.0368,19444010190,48058.3137,2847.2769,172
LTM,40236,37045,3191,8.61,31401,25811.26723,18851049268,30091.68492,4280.41768,4448
PAYTM,56324,51949,4375,8.42,32263,35973.18978,36615457891,42820.66869,6847.47891,1664
INFY,314490,290883,23607,8.12,204306,81384.40264,84579124956,95633.8122,14249.40956,1087
BRITANNIA,36651,33905,2746,8.1,17682,9165.68562,10634518071,10129.61633,963.93071,5042
RVNL,46483,43002,3481,8.09,31774,12328.61225,12325502670,14538.38771,2209.77545,210
VMM,21509,20027,1482,7.4,8713,10648.78949,3537283480,11229.17929,580.3898,104
BOSCHLTD,19959,18608,1351,7.26,49287,25236.12694,58897064257,30910.76951,5674.64257,48025
CGPOWER,35275,32942,2333,7.08,50517,25489.60492,37630764324,32422.43816,6932.83324,895
SBIN,279052,260925,18127,6.95,179145,103383.06645,129545435872,118482.80017,15099.73372,1005
POLYCAB,69471,65394,4077,6.23,71329,54950.24445,71194620873,64499.32818,9549.08373,8261
MIDCPNIFTY,98085,92364,5721,6.19,119156,25735.66753,210156894608,41869.10361,16133.43608,14650
TECHM,49820,47029,2791,5.93,26781,35090.17068,22280912520,38578.58388,3488.4132,1564
HAVELLS,35871,33871,2000,5.9,13692,15341.69155,6539023205,16288.0236,946.33205,1150
KPITTECH,28776,27211,1565,5.75,11469,6302.20335,4684598511,7101.09846,798.89511,562
COCHINSHIP,26905,25445,1460,5.74,11775,10507.32628,6298202956,11747.19584,1239.86956,1506
GODREJCP,56751,53811,2940,5.46,20038,13862.59505,7579211320,14954.05825,1091.4632,861
TATAELXSI,32939,31242,1697,5.43,11425,7750.6273,4470206742,8422.69472,672.06742,3497
PIDILITIND,15519,14725,794,5.39,8586,11425.5766,5788386025,11963.73685,538.16025,1575
KOTAKBANK,156316,148536,7780,5.24,44090,46168.2568,33332806360,50107.2204,3938.9636,422
NAM-INDIA,17976,17107,869,5.08,10940,24926.68081,5878333350,25935.76431,1009.0835,1195
GODREJPROP,41836,39839,1997,5.01,29464,24034.54677,16769520937,27574.72614,3540.17937,1922
ZYDUSLIFE,21464,20448,1016,4.97,26562,23084.00667,26048541582,27314.76249,4230.75582,1156
PERSISTENT,49465,47129,2336,4.96,32191,28994.14747,20111351677,32675.53925,3681.39177,5540
INDIANB,20876,19891,985,4.95,9352,9636.7294,7463922790,10739.7573,1103.0279,869
ALKEM,18156,17300,856,4.95,4660,8052.0887,2265651840,8319.1696,267.0809,5242
DMART,58488,55766,2722,4.88,18453,14181.16516,9228962797,15310.76814,1129.60297,3710
DIVISLAB,64540,61668,2872,4.66,57771,31562.04712,51237968820,38422.83532,6860.7882,9315
TMPV,114334,109265,5069,4.64,46821,34282.4536,20624801376,37217.82736,2935.37376,307
BAJAJHLDNG,4807,4595,212,4.61,921,3823.16092,400296348,3868.1494,44.98848,10956
BDL,49222,47089,2133,4.53,21608,10506.19652,11126813458,12518.3911,2012.19458,1241
HAL,79293,75892,3401,4.48,53190,27780.70488,37357164018,34290.72006,6510.01518,4855
MAZDOCK,44260,42426,1834,4.32,15412,7668.19449,8187873275,9086.58974,1418.39525,2454
MPHASIS,24564,23577,987,4.19,10867,13015.93845,6012389872,14191.17268,1175.23422,2369
DABUR,49770,47788,1982,4.15,15317,10159.8865,6519432200,10962.3335,802.447,375
OFSS,26493,25451,1042,4.09,15588,24210.44182,16623065693,27558.39875,3347.95693,11847
BANKNIFTY,1060342,1019804,40538,3.98,1563370,272355.426,2680739824561,476444.66161,204089.23561,57088
NIFTYNXT50,867,835,32,3.83,406,1093.52731,644048158,1141.43389,47.90658,72575
ATHERENERG,31094,29950,1144,3.82,35359,22203.65748,19898702756,26938.13505,4734.47756,1599
APLAPOLLO,45493,43825,1668,3.81,14864,20296.71385,9808370740,22014.36125,1717.6474,2215
BANDHANBNK,49366,47605,1761,3.7,19633,28916.44848,9118633680,30643.32528,1726.8768,164
BAJAJFINSV,58422,56392,2030,3.6,15258,11403.28728,8075689131,12147.29859,744.01131,1938
TATASTEEL,169918,164194,5724,3.49,121721,54711.8484,58710455430,64427.70895,9715.86055,185
CDSL,53621,51849,1772,3.42,80508,46617.48087,51507754246,56856.09333,10238.61246,1414
BEL,131974,127723,4251,3.33,40643,33341.7443,20829178858,36276.56913,2934.82483,404
BHARATFORG,29997,29035,962,3.31,13571,29818.50195,10677163205,31405.834,1587.33205,1955
TRENT,72756,70434,2322,3.3,44419,25434.3075,26596724638,29493.11639,4058.80888,2814
BIOCON,37563,36389,1174,3.23,14573,14564.9475,13490513725,16294.33475,1729.38725,391
TCS,228315,221300,7015,3.17,96639,38378.20817,47254806690,45737.42508,7359.2169,2270
CANBK,76723,74384,2339,3.14,13374,23063.7807,9364223565,24595.0101,1531.2294,124
JSWSTEEL,80425,78037,2388,3.06,26822,26547.1863,21665803590,29365.3572,2818.1709,1302
CUMMINSIND,43624,42351,1273,3.01,8844,20233.9126,7113207660,21269.7892,1035.8766,5030
IEX,29525,28668,857,2.99,5821,4870.45227,2630493241,5255.47468,385.02241,117
TIINDIA,18302,17795,507,2.85,4394,2550.93766,2221545402,2862.29168,311.35402,2683
KALYANKJIL,58355,56755,1600,2.82,19445,15516.57141,14732114139,19060.9578,3544.38639,591
JINDALSTEL,38465,37432,1033,2.76,19104,17512.13962,12212585918,19397.62381,1885.48418,1147
HCLTECH,92783,90352,2431,2.69,45423,27576.14232,21290613636,31166.35868,3590.21636,1282
JIOFIN,173506,168967,4539,2.69,37224,35816.55069,17973951782,38640.78351,2824.23282,234
ADANIPOWER,90120,87851,2269,2.58,19501,21073.36622,12729629795,22882.84418,1809.47795,204
AUBANK,35732,34845,887,2.55,16944,25000.9944,16057240160,27285.596,2284.6016,1053
BANKBARODA,78975,77015,1960,2.54,19026,21178.97437,11459674307,22649.29494,1470.32057,237
OBEROIRLTY,25371,24744,627,2.53,6819,7121.74823,3864140868,7654.52691,532.77868,1847
BHARTIARTL,206256,201312,4944,2.46,73584,69672.72359,59107103776,75709.25136,6036.52776,1854
JSWENERGY,35677,34826,851,2.44,11871,17103.30224,5319342939,17930.57913,827.27689,530
FEDERALBNK,52556,51339,1217,2.37,20240,25009.8815,15268244675,27075.70325,2065.82175,342
DLF,67321,65821,1500,2.28,14829,19443.49809,7810920643,20643.64953,1200.15143,672
UNITDSPR,28458,27828,630,2.26,6298,5315.8518,3244874672,5657.15852,341.30672,1440
KFINTECH,18521,18117,404,2.23,3996,3577.64275,1854706079,3891.56854,313.92579,922
IDEA,121314,118751,2563,2.16,66453,119836.90053,66093186236,138223.52264,18386.62211,15
NATIONALUM,45401,44486,915,2.06,17446,12409.63931,11457152137,14910.16068,2500.52137,365
HINDZINC,60827,59602,1225,2.06,23753,17753.6332,16110525784,20487.70605,2734.07284,589
ICICIBANK,210941,206730,4211,2.04,82823,64062.02796,77651519323,72791.81119,8729.78323,1427
INDUSINDBK,63776,62529,1247,1.99,22271,32174.08782,12711218296,34277.75078,2103.66296,998
LUPIN,37008,36287,721,1.99,12978,15502.78373,10499537267,16865.4764,1362.69267,2105
IRFC,36342,35643,699,1.96,7214,4089.46482,2967964606,4539.42788,449.96306,83
ONGC,61174,60008,1166,1.94,15637,7744.3632,7673233545,8673.2424,928.8792,233
RECLTD,64793,63566,1227,1.93,19355,12815.40503,8679801579,14228.33958,1412.93454,316
MOTILALOFS,13358,13108,250,1.91,15440,17648.77724,11239746120,20153.56345,2504.7862,1055
SAGILITY,12145,11919,226,1.9,3696,4619.496,1667293440,4894.3104,274.8144,45
SHREECEM,21360,20963,397,1.89,3912,7497.19636,1674389570,7643.96706,146.7707,23365
POLICYBZR,26581,26092,489,1.87,18828,21312.49918,9963978934,23198.96852,1886.46934,1792
POWERINDIA,49489,48594,895,1.84,23649,15497.66538,18926654950,18072.83989,2575.1745,31775
COLPAL,40588,39875,713,1.79,6846,5585.81578,2943730625,5917.94703,332.13125,1813
M&M,124017,121868,2149,1.76,39556,34216.285,22499997504,37079.26004,2862.97504,3160
WAAREEENER,59617,58609,1008,1.72,14587,8025.73807,6069736421,8957.18978,931.45171,2593
LTF,37524,36891,633,1.72,6456,8434.85107,3809675902,9068.3226,633.47152,312
PHOENIXLTD,14802,14553,249,1.71,3940,3993.59047,2331969118,4274.39166,280.80118,1905
JUBLFOOD,29372,28879,493,1.71,5898,8680.58712,2799028875,9005.31337,324.72625,475
IREDA,42304,41598,706,1.7,5395,6771.22991,2148437239,7118.30917,347.07926,112
BHEL,51004,50154,850,1.69,26694,41469.26201,26678133431,46470.63382,5001.37181,421
VBL,95757,94163,1594,1.69,12320,11112.68911,5605891363,11837.11275,724.42363,405
HYUNDAI,22985,22611,374,1.65,6993,9944.6413,3304496992,10465.52622,520.88492,2210
NMDC,72424,71271,1153,1.62,16439,20339.6454,7621937797,21555.79087,1216.14547,83
ULTRACEMCO,62695,61700,995,1.61,18326,11143.01083,9556998741,12090.40824,947.39741,11175
BLUESTARCO,26719,26298,421,1.6,4787,6039.61013,1762141316,6362.31329,322.70316,1496
HDFCAMC,35419,34868,551,1.58,8740,8974.09113,5732665716,9685.49829,711.40716,2432
HINDALCO,102655,101059,1596,1.58,29696,17759.24766,19793494952,20480.85718,2721.60952,1006
NBCC,23782,23415,367,1.57,1932,1628.4385,974317890,1775.5049,147.0664,86
PETRONET,22272,21930,342,1.56,5572,5311.12206,2624095168,5706.27874,395.15668,290
AUROPHARMA,35784,35238,546,1.55,11200,21235.3939,8305805321,22768.04711,1532.65321,1660
RELIANCE,519362,511630,7732,1.51,234388,133573.183,143814796845,150568.45145,16995.26845,1309
ICICIGI,31183,30719,464,1.51,6975,5471.86757,3020878113,5798.3287,326.46113,1493
DRREDDY,52355,51579,776,1.5,10718,15845.07075,6343403093,16705.97668,860.90593,1144
INDUSTOWER,77210,76077,1133,1.49,21005,22541.96175,11726815645,24560.2162,2018.25445,376
GODFRYPHLP,9205,9072,133,1.47,2004,2071.13733,952019843,2194.72327,123.58593,2029
NESTLEIND,27957,27565,392,1.42,7146,11520.85725,3987331810,11974.52535,453.6681,1398
UNIONBANK,38009,37483,526,1.4,11698,18455.30148,8029267062,19754.75273,1299.45125,186
MAHABANK,9125,8999,126,1.4,4330,4878.05955,2016560130,5219.31085,341.2513,85
INDHOTEL,38275,37750,525,1.39,10005,14256.8146,5902669110,14940.5057,683.6911,716
INDIGO,80155,79084,1071,1.35,29399,21692.95069,20310457359,24762.17428,3069.22359,5001
HEROMOTOCO,59292,58545,747,1.28,38813,21441.90069,29715504043,25456.89112,4014.99043,5270
SIEMENS,36163,35713,450,1.26,11608,11336.25654,7196359317,12448.12471,1111.86817,3927
SHRIRAMFIN,62818,62059,759,1.22,25839,20374.94695,21327094395,24066.68591,3691.73895,1037
LICI,59880,59160,720,1.22,9319,7635.80258,4795616644,8239.69902,603.89644,411
CONCOR,29031,28691,340,1.19,3890,4828.7295,2057560675,5160.14875,331.41925,503
RADICO,11808,11670,138,1.18,3103,4846.36557,1602981394,4995.52951,149.16394,4444
360ONE,15032,14862,170,1.14,4065,4989.8353,1904004395,5239.27925,249.44395,1136
FINNIFTY,12658,12526,132,1.05,15243,1049.69436,24033737700,3217.97136,2168.277,25935
MUTHOOTFIN,56610,56039,571,1.02,29195,28858.79191,21246669369,32485.39811,3626.60619,2880
CAMS,22347,22130,217,0.98,5443,5553.87508,2955825468,5857.71227,303.83718,736
PNBHOUSING,20706,20511,195,0.95,8572,8243.64411,5891875203,9311.35614,1067.71203,1182
ABB,25762,25536,226,0.89,7214,9878.58085,5860675333,10936.45918,1057.87833,7434
AMBUJACEM,97862,97031,831,0.86,7753,7778.47044,3044648916,8169.1596,390.68916,398
HINDUNILVR,119106,118101,1005,0.85,33196,16545.05829,18465795288,18454.11117,1909.05288,1960
CIPLA,46977,46604,373,0.8,12458,12380.6036,6268093732,13165.60342,784.99982,1395
PRESTIGE,20982,20817,165,0.79,5156,7726.5571,2980779556,8274.99267,548.43556,1550
GVT&D,40615,40303,312,0.77,9537,7756.43883,4597037926,8771.1931,1014.75426,4367
GLENMARK,38074,37797,277,0.73,6814,12955.20851,5112725347,13893.28698,938.07847,2451
MARICO,21585,21428,157,0.73,5756,12010.38672,4556018964,12489.57636,479.18964,806
SBICARD,48083,47734,349,0.73,42328,42566.75016,18854541760,45840.24776,3273.4976,674
MOTHERSON,35344,35091,253,0.72,11239,18487.28868,9739270810,19987.96678,1500.6781,162
TATACONSUM,50305,49945,360,0.72,9423,11369.25542,4254669963,11965.31006,596.05463,1015
SONACOMS,19359,19223,136,0.71,3460,6858.26184,2766264693,7305.81878,447.55693,788
CROMPTON,52418,52054,364,0.7,5329,5936.21342,2149068426,6269.50019,333.28676,231
PAGEIND,18858,18729,129,0.69,8386,8564.7434,5393545555,9075.19895,510.45555,35825
LAURUSLABS,44821,44518,303,0.68,17236,37756.79923,24093598882,41559.10805,3802.30882,1876
AXISBANK,195822,194523,1299,0.67,41688,25522.33575,30989298375,28955.9445,3433.60875,1266
ASIANPAINT,64932,64516,416,0.64,16660,6930.76587,10147522650,7971.04237,1040.2765,2500
HDFCLIFE,81652,81150,502,0.62,24982,29812.50283,12244541672,31470.38455,1657.88172,533
PREMIERENE,27124,26984,140,0.52,5602,7727.31453,3008573386,8199.82839,472.51386,990
SUPREMEIND,20037,19936,101,0.51,34947,11298.74462,21610237517,15175.3823,3876.63767,3598
BAJFINANCE,134940,134265,675,0.5,25079,30145.73025,17378862457,32745.20482,2599.47457,1060
PFC,121388,120850,538,0.45,31172,17004.17147,13139383478,18947.06125,1942.88978,353
PGEL,21089,20996,93,0.44,4412,4768.68327,1966226039,5174.44366,405.76039,559
AMBER,26438,26326,112,0.43,6754,8337.90023,4340247809,9175.17832,837.27809,7439
IOC,44463,44275,188,0.42,6791,9837.50283,3612630352,10239.80636,402.30352,135
BAJAJ-AUTO,55353,55121,232,0.42,38146,23127.76221,32119935021,26619.53743,3491.77521,11800
NHPC,28743,28627,116,0.41,5234,5566.33423,2277227200,5888.16023,321.826,76
