symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
NIFTY,11827950,9907359,1920591,19.39,349255668,865873.57112,543791598147586,6627483.92948,5761610.35836,23989
360ONE,19306,16560,2746,16.58,31791,10068.34475,17107437890,12022.72365,1954.3789,1132
PGEL,36882,32573,4309,13.23,136381,60319.28385,63134287655,74185.0554,13865.77155,527
VMM,10859,9670,1189,12.3,5981,12371.62007,2265821254,12668.37411,296.75404,117
NATIONALUM,63681,57891,5790,10,78469,70837.81987,49336846556,80058.87918,9221.05931,366
HINDALCO,114270,104013,10257,9.86,140296,117590.43149,89040812455,129859.26604,12268.83455,984
RADICO,4168,3837,331,8.63,2645,3106.01673,1063587346,3229.59019,123.57346,3575
SRF,27931,25779,2152,8.35,30526,23753.05004,14741136240,25810.81244,2057.7624,2752
YESBANK,67552,62573,4979,7.96,74738,83040.73822,49554138837,91392.54059,8351.80237,23
ADANIPOWER,62734,58279,4455,7.64,34767,54911.68471,23403568368,59446.70214,4535.01743,222
SUZLON,74479,69238,5241,7.57,138548,88554.20661,66957938450,105093.17961,16538.973,57
COFORGE,80732,75405,5327,7.06,121138,76231.96841,60314337176,89698.84518,13466.87676,1466
UNOMINDA,14720,13794,926,6.71,12403,5989.21697,6781531905,6539.75602,550.53905,1088
INOXWIND,51174,48009,3165,6.59,29104,20585.42928,8055369940,22380.91719,1795.4879,90
OBEROIRLTY,26072,24475,1597,6.53,16967,19036.37071,8281923342,19890.43413,854.06342,1707
DIXON,111461,104796,6665,6.36,242631,163852.53337,134415191315,193305.19652,29452.66315,12240
TIINDIA,16333,15369,964,6.27,19448,6882.2275,11469186764,8397.69514,1515.46764,3255
HCLTECH,169525,159906,9619,6.02,216605,78670.65426,82177830398,93374.37324,14703.71898,1160
HDFCLIFE,85279,80493,4786,5.95,33990,23706.01827,19531849557,26093.80884,2387.79057,575
BAJAJ-AUTO,99585,94354,5231,5.54,46498,38397.93577,31764188693,41406.2727,3008.33693,9945
COCHINSHIP,19713,18735,978,5.22,11272,11231.22616,5655800992,12352.99608,1121.76992,1432
BLUESTARCO,16503,15744,759,4.82,14306,7534.38617,6775931145,8083.04763,548.66145,1625
KPITTECH,37449,35804,1645,4.59,14001,8739.79792,3881212804,9358.36096,618.56304,759
NUVAMA,7720,7386,334,4.52,6485,11275.57955,4341931135,11689.7909,414.21135,1655
PAGEIND,25296,24284,1012,4.17,10562,11226.88819,4797801893,11477.68212,250.79393,39075
TITAN,92001,88337,3664,4.15,66895,38316.53483,47009508817,43166.073,4849.53817,4335
GMRAIRPORT,41318,39682,1636,4.12,42101,41699.66503,28506930950,47508.03978,5808.37475,107
MPHASIS,26488,25445,1043,4.1,15325,16373.09228,7971315915,17631.50144,1258.40915,2323
MIDCPNIFTY,132725,127626,5099,4,165135,36867.98821,284457285112,58264.79934,21396.81112,14503
BHARATFORG,24526,23586,940,3.99,12764,21777.9449,10923615645,23743.50135,1965.55645,2011
TATASTEEL,157733,151749,5984,3.94,64058,35194.00885,32368470750,39087.54135,3893.5325,196
DLF,78286,75323,2963,3.93,49626,45714.8161,21374420263,49727.53874,4012.72263,632
BANKNIFTY,1401538,1351433,50105,3.71,2028516,307965.56471,3454516053783,576426.09255,268460.52783,57297
SOLARINDS,27186,26223,963,3.67,23478,17335.72216,17747196802,19482.81519,2147.09302,16895
INFY,422284,407897,14387,3.53,151376,131167.79376,57686408520,141317.85896,10150.0652,1145
BANDHANBNK,50216,48555,1661,3.42,45004,60654.6054,29436874308,67562.98848,6908.38308,216
SUPREMEIND,18496,17889,607,3.39,5722,7020.28582,2993052644,7339.84977,319.56394,3565
TMPV,168708,163336,5372,3.29,87386,33958.77472,25770789368,36941.4684,2982.69368,393
GAIL,43047,41705,1342,3.22,15456,13170.84188,7461153789,14365.53377,1194.69189,176
JUBLFOOD,40724,39479,1245,3.15,12553,10216.69262,5868348675,11124.74187,908.04925,423
MANKIND,22535,21862,673,3.08,8202,6258.58533,3977040184,6552.58717,294.00184,2362
HAL,80446,78066,2380,3.05,36441,26252.36745,21402040458,29152.79703,2900.42958,4260
SBIN,235484,228533,6951,3.04,161298,98510.0289,115165278307,109982.21197,11472.18307,1016
SWIGGY,62023,60238,1785,2.96,51062,31272.8413,14701383021,35677.99152,4405.15021,260
TATAELXSI,37234,36163,1071,2.96,15569,9473.02474,5929324591,10276.99566,803.97091,4123
TORNTPHARM,33383,32423,960,2.96,21632,10846.2208,11278366385,11415.57215,569.35135,4467
MARUTI,149364,145074,4290,2.96,105961,35117.53444,70602186677,41848.05121,6730.51677,13687
DALBHARAT,22099,21475,624,2.91,7836,5157.91077,3832434151,5490.07728,332.16651,1706
FINNIFTY,17364,16874,490,2.9,17461,1552.33926,27590964277,3345.92203,1793.58277,26442
ANGELONE,24687,23998,689,2.87,20703,23575.2125,16183333225,26863.41975,3288.20725,348
LAURUSLABS,34379,33432,947,2.83,31437,57951.80107,31644057082,63184.0819,5232.28082,1377
OFSS,34203,33272,931,2.8,22738,16203.55365,14617867732,18662.48597,2458.93232,9500
WAAREEENER,58581,56993,1588,2.79,43671,31401.37024,20855867711,34650.48485,3249.11461,3062
LODHA,42303,41176,1127,2.74,15414,8810.48675,5363758393,9463.16819,652.68143,937
JINDALSTEL,32750,31928,822,2.57,10464,13370.46187,6361117568,14122.07506,751.61318,1142
SHREECEM,19595,19104,491,2.57,12986,15683.66437,6167867197,16180.08634,496.42197,24950
UPL,30849,30088,761,2.53,7595,13195.25964,5204173418,13939.60707,744.34743,614
UNIONBANK,42248,41212,1036,2.51,9263,22113.63615,4910477812,22965.44865,851.8125,170
