symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
DELHIVERY,25623,20222,5401,26.71,89268,70611.96717,83648810107,81029.392,10417.42482,484
VOLTAS,53326,42288,11038,26.1,149216,51380.69407,73751635605,62028.55012,10647.85605,1351
COCHINSHIP,31334,26145,5189,19.85,81473,99674.8372,37936255204,106299.70924,6624.87204,1480
NIFTY,9484944,8359415,1125529,13.46,97748204,645707.35985,153384972525292,3846781.19778,3201073.83792,24102
VBL,82811,73131,9680,13.24,83298,65307.89217,43782917100,70496.36817,5188.476,512
WAAREEENER,71697,64456,7241,11.23,63368,60951.01881,29110160912,64532.44043,3581.42162,3060
CIPLA,81313,73117,8196,11.21,191760,61663.54902,96719084419,73244.95821,11581.40919,1417
FINNIFTY,25316,22951,2365,10.3,21752,1885.9724,34570143530,3476.3377,1590.3653,26585
DIXON,147195,133856,13339,9.97,163236,92881.40272,94806423817,106105.8909,13224.48817,12324
POLICYBZR,40076,36632,3444,9.4,72824,48758.47994,38651747263,54433.95258,5675.47263,1662
BDL,46414,42983,3431,7.98,112283,44369.83201,51886815740,52510.72441,8140.8924,1413
BHARATFORG,29538,27468,2070,7.54,47384,59350.4318,43626099195,66281.12375,6930.69195,2109
PFC,74828,69721,5107,7.32,60961,80612.21012,27334840429,84865.94441,4253.73429,440
FORCEMOT,26244,24484,1760,7.19,17506,10059.43222,7336880139,10877.98361,818.55139,18465
SONACOMS,22462,21017,1445,6.88,23148,40657.67772,13817359778,43071.1405,2413.46278,621
BLUESTARCO,21595,20305,1290,6.35,44519,32685.93974,21307428905,35270.0138,2584.07405,1667
PETRONET,30322,28528,1794,6.29,8664,27365.58866,2049424341,27608.34957,242.76091,286
ABCAPITAL,25511,24043,1468,6.11,56558,81316.99652,60357905510,90546.07162,9229.0751,392
KFINTECH,24616,23247,1369,5.89,15330,14988.10431,5738248578,16035.36009,1047.25578,902
SAIL,50411,47733,2678,5.61,24477,67972.37243,14134714388,70258.14881,2285.77638,173
INDUSINDBK,82991,78773,4218,5.35,31017,41583.0156,16404220476,43772.69036,2189.67476,918
GVT&D,18323,17450,873,5,14351,17528.35758,8264083582,19148.31841,1619.96082,5509
HAVELLS,35528,33900,1628,4.8,14978,14758.6973,7618546395,15657.66125,898.96395,1181
LTM,56909,54397,2512,4.62,33023,37997.37579,15785143143,39861.48222,1864.10643,3831
PAGEIND,26858,25707,1151,4.48,12052,13326.80449,5999465374,13862.39574,535.59124,39330
UPL,34769,33342,1427,4.28,6402,7775.63619,4655460016,8316.19786,540.56166,604
TCS,598903,575571,23332,4.05,411386,177113.71129,145855386322,194448.25451,17334.54322,2129
MIDCPNIFTY,154791,148761,6030,4.05,245638,115636.10014,418722958104,136575.39118,20939.29104,14630
ASIANPAINT,91948,88541,3407,3.85,71983,35261.5837,46070703865,38434.97235,3173.38865,2672
RECLTD,74263,71539,2724,3.81,93234,57193.02671,43162086142,62662.78688,5469.76017,369
GODFRYPHLP,13739,13236,503,3.8,5371,4780.77113,3125779052,4982.26165,201.49052,2284
NUVAMA,10437,10056,381,3.79,6034,11219.9085,3877007080,11630.8793,410.9708,1742
