symbol,shortName,price,change,changePct,volume,avgVolume,marketCap
NVDA,NVIDIA Corporation,228.45,4.04,1.8,133890362,137442019,5516382175232
SPCX,Space Exploration Technologies ,149.74,9.03,6.42,120960430,110575884,1972702806016
NOK,Nokia Corporation Sponsored,9.77,-0.07,-0.71,81929446,90916325,54698762240
NU,Nu Holdings Ltd.,15.68,0.28,1.82,81808352,75421955,75745198080
INTC,Intel Corporation,91.67,1.62,1.8,79677381,114486473,484577247232
ONDS,Ondas Inc,7.63,0.02,0.26,72988431,80967679,4360199168
HPE,Hewlett Packard Enterprise Comp,54.44,2.61,5.04,72021554,20902676,72089640960
MARA,"MARA Holdings, Inc.",11.6,1.13,10.79,68928569,46181296,4481072128
BMNR,"BitMine Immersion Technologies,",26.45,3.39,14.7,66590968,38806958,15955338240
PCG,Pacific Gas & Electric Co.,13.96,0.63,4.73,65611284,28137042,30745042944
NIO,NIO Inc.,3.86,0.0,0.0,62870351,28424309,9671874560
TSLA,"Tesla, Inc.",376.365,19.35,5.42,62838720,41354500,1486471430144
AVGO,Broadcom Inc.,357.16,-10.08,-2.74,60115767,25175379,1699217408000
PATH,"UiPath, Inc.",18.22,0.23,1.28,60306189,67748511,9440150528
AAL,"American Airlines Group, Inc.",12.97,-0.14,-1.07,55602509,105890628,8585750016
AUR,"Aurora Innovation, Inc.",6.32,0.47,8.03,55332703,27976222,12666261504
BTG,B2Gold Corp,5.69,0.28,5.18,53078233,25306049,7516892672
HOOD,"Robinhood Markets, Inc.",124.72,17.73,16.57,51371826,24444711,112133545984
IREN,IREN LIMITED,41.65,2.05,5.18,44874993,44652368,16412544000
MSTR,Strategy Inc,144.82,21.63,17.56,44800410,23305249,57534332928
VALE,VALE S.A.,15.31,-0.42,-2.67,43802480,23560565,65155727360
RIG,Transocean Ltd (Switzerland),6.02,-0.2,-3.22,43451538,38773528,6723618304
SOFI,"SoFi Technologies, Inc.",18.51,0.67,3.76,43257470,71217404,23906967552
BBD,Banco Bradesco Sa,3.46,0.01,0.4,42591616,31033741,36638552064
PLUG,"Plug Power, Inc.",2.11,0.02,0.96,41723255,55652463,2948081920
