symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
NIFTYNXT50,4404,2228,2176,97.67,17865,9329.42136,30702014791,9584.14428,254.72291,70945
FINNIFTY,49412,34312,15100,44.01,2786467,9953.12451,4352091524652,58964.30103,49011.17652,25932
CONCOR,39144,28145,10999,39.08,63158,93627.53825,30118954687,99965.96012,6338.42187,475
MIDCPNIFTY,225461,166215,59246,35.64,5966643,135641.10772,10458461706390,260505.13162,124864.0239,14675
BANKNIFTY,2193017,1815643,377374,20.78,88724255,1020626.30005,147013996179641,2780518.46646,1759892.16641,55092
COALINDIA,98160,84841,13319,15.7,155340,207650.57265,78738492204,221802.13719,14151.56454,455
NBCC,24754,21410,3344,15.62,24821,72173.32915,8807741150,74258.60065,2085.2715,95
NIFTY,10162827,8838094,1324733,14.99,314164778,2255834.29097,489819519532225,7911677.03573,5655842.74475,23913
INOXWIND,39083,35146,3937,11.2,33885,70105.28671,5069166509,71412.57805,1307.29134,96
SONACOMS,21038,19026,2012,10.58,14592,54177.87067,5432685419,55251.76986,1073.89919,609
INDUSTOWER,99407,90041,9366,10.4,63066,141583.39143,33316319245,146259.83388,4676.44245,434
MOTHERSON,46922,42719,4203,9.84,23021,104649.04636,9043334596,106136.60283,1487.55646,135
RECLTD,91297,83126,8171,9.83,45967,115724.8688,11202236248,118599.52128,2874.65248,337
GMRAIRPORT,33871,30840,3031,9.83,15615,53307.43492,5442752436,54294.60179,987.16686,96
NMDC,77991,71239,6752,9.48,42585,128113.84845,13530963060,130817.63655,2703.7881,90
TATAPOWER,92119,84158,7961,9.46,93010,144697.61743,43811324671,152287.81165,7590.19421,421
CUMMINSIND,28266,25831,2435,9.43,17812,69410.77194,12555751084,70791.88278,1381.11084,5401
MFSL,32538,29784,2754,9.25,16863,59574.25988,5840191612,60262.656,688.39612,1723
EXIDEIND,30075,27643,2432,8.8,35735,73546.57764,16124576994,77443.09758,3896.51994,367
MANAPPURAM,27350,25153,2197,8.73,13571,64414.7469,7117251810,66626.565,2211.8181,330
SIEMENS,35219,32409,2810,8.67,58445,67885.63474,31586005213,73513.47437,5627.83963,3679
PETRONET,30869,28440,2429,8.54,16056,36914.71886,5120386722,38037.38858,1122.66972,280
IOC,48762,45210,3552,7.86,26044,60498.30003,12829693743,63950.38747,3452.08743,142
MPHASIS,30952,28768,2184,7.59,15168,38148.8305,5772080201,39088.12751,939.29701,2287
DRREDDY,64083,59569,4514,7.58,34694,102378.46006,18978607768,104970.47525,2592.01518,1329
MARICO,24725,22996,1729,7.52,8529,54554.322,3079636788,54899.60988,345.28788,826
DLF,78160,72767,5393,7.41,36825,83569.16722,10123394842,85863.43315,2294.26592,589
IRFC,34556,32196,2360,7.33,19033,28854.52459,5467763438,29754.80897,900.28438,99
LICHSGFIN,48219,45027,3192,7.09,17422,60530.0039,3553151470,61089.0686,559.0647,543
HAVELLS,37259,34835,2424,6.96,21540,64398.5816,6754848025,65214.06185,815.48025,1204
BAJAJFINSV,92658,86644,6014,6.94,35700,48848.68143,11567763017,50782.22161,1933.54017,1807
KALYANKJIL,64398,60245,4153,6.89,28606,57521.03897,6589846461,58615.17609,1094.13711,356
ITC,247238,231369,15869,6.86,110380,226224.61043,32050984164,231842.96833,5618.35789,301
JIOFIN,130959,122653,8306,6.77,64003,194678.10568,18236935370,200024.25064,5346.14495,241
PAYTM,47324,44511,2813,6.32,49346,129926.75888,27888722987,134587.08875,4660.32987,1133
BANKBARODA,78192,73621,4571,6.21,31184,111886.45767,13960113423,114313.06253,2426.60486,270
BHARTIARTL,210021,197870,12151,6.14,78324,240762.54415,46559361376,246386.67791,5624.13376,1847
ADANIENT,135521,127819,7702,6.03,186331,378656.37444,132005328621,407411.26785,28754.89341,2973
IDFCFIRSTB,73104,69007,4097,5.94,31898,117382.72215,9322177287,119579.55227,2196.83012,70
ETERNAL,137652,129983,7669,5.9,93845,242221.55398,33914597570,247748.45781,5526.90383,251
FEDERALBNK,57231,54048,3183,5.89,24775,82706.096,9957980050,84222.334,1516.238,289
COLPAL,38872,36742,2130,5.8,37255,49300.97663,12910106746,50991.17409,1690.19746,2089
PATANJALI,50356,47610,2746,5.77,19953,62723.34188,2173423608,63021.28796,297.94608,464
ICICIBANK,340648,322073,18575,5.77,167891,600823.08111,94065010886,611912.94997,11089.86886,1280
ICICIPRULI,35716,33772,1944,5.76,8511,29564.54752,1190531008,29761.90136,197.35383,522
JUBLFOOD,49920,47250,2670,5.65,24818,67045.224,7063330337,68455.96487,1410.74087,429
NTPC,170633,161534,9099,5.63,55119,137877.59445,18879885105,139972.1955,2094.60105,389
HINDUNILVR,118036,111746,6290,5.63,48478,93112.97145,23337706845,95994.5799,2881.60845,2204
YESBANK,64706,61281,3425,5.59,39195,148448.56016,13229493404,151338.5712,2890.01104,22
BAJAJHLDNG,9254,8772,482,5.49,9199,16042.02943,3353959957,16212.429,170.39957,10714
KOTAKBANK,142487,135370,7117,5.26,47382,155101.6292,21859071380,157515.043,2413.4138,389
PGEL,34548,32827,1721,5.24,29344,48750.79508,8708840190,50990.51698,2239.7219,467
AUBANK,41538,39502,2036,5.15,19299,90956.7064,10604523020,92396.8366,1440.1302,1018
