buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,HBM HEALTHCARE INVESTMENTS (CAYMAN) LTD,13-Aug-2026,Thyrocare Tech Ltd,761000,,THYROCARE,624
BUY,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,13-Aug-2026,Thyrocare Tech Ltd,401000,,THYROCARE,624
BUY,WHITEOAK CAPITAL MUTUAL FUND,13-Aug-2026,Thyrocare Tech Ltd,641000,,THYROCARE,624
BUY,TATA AIA LIFE INSURANCE COMPANY LIMITED,13-Aug-2026,Thyrocare Tech Ltd,481000,,THYROCARE,624
BUY,MORGAN STANLEY ASIA SINGAPORE PTE,13-Aug-2026,Thyrocare Tech Ltd,456000,,THYROCARE,624
BUY,ADITYA BIRLA SUN LIFE MUTUAL FUND,13-Aug-2026,Thyrocare Tech Ltd,650000,,THYROCARE,624
BUY,ALPHA ALTERNATIVES EQUITY ABSOLUTE RETURN FUND,13-Aug-2026,Thyrocare Tech Ltd,448717,,THYROCARE,624
BUY,ASHOKA WHITEOAK ICAV-ASHOKA WHITEOAK EMERGING MARKETS EQUITY FUND,13-Aug-2026,Thyrocare Tech Ltd,561000,,THYROCARE,624
BUY,DSP MUTUAL FUND,13-Aug-2026,Thyrocare Tech Ltd,1321363,,THYROCARE,624
BUY,MORGAN STANLEY ASIA SINGAPORE PTE,13-Aug-2026,Thyrocare Tech Ltd,444846,,THYROCARE,624
BUY,HSBC MUTUAL FUND,13-Aug-2026,Thyrocare Tech Ltd,2999731,,THYROCARE,624
BUY,ICICI PRUDENTIAL MUTUAL FUND,13-Aug-2026,Thyrocare Tech Ltd,801000,,THYROCARE,624
BUY,ITI MUTUAL FUND,13-Aug-2026,Thyrocare Tech Ltd,401000,,THYROCARE,624
BUY,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,13-Aug-2026,Thyrocare Tech Ltd,2400000,,THYROCARE,624
BUY,KUWAIT INVESTMENT AUTHORITY,13-Aug-2026,Thyrocare Tech Ltd,401000,,THYROCARE,624
BUY,SBI MUTUAL FUND,13-Aug-2026,Urban Company Limited,31500022,,URBANCO,136
SELL,DOCON TECHNOLOGIES PRIVATE LIMITED,13-Aug-2026,Thyrocare Tech Ltd,13168657,,THYROCARE,624
SELL,VYC11 LIMITED,13-Aug-2026,Urban Company Limited,9631437,,URBANCO,136
SELL,VY EM2 LIMITED,13-Aug-2026,Urban Company Limited,1868585,,URBANCO,136
SELL,ACCEL INDIA IV (MAURITIUS) LIMITED,13-Aug-2026,Urban Company Limited,20000000,,URBANCO,136
